Medicine Name,Company Name,Product Code,Purchase Price,Sale Price,Store Stock,Warehouse Stock,Category,Minimum Alert Level
"Alumena 200 (Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Bryonia Alba 200 (Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Opium 200 (Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Beauty Cream","Herit Pharma","Herit",0,0,0,0,"Homeopathic Drops","10"
"Pain Puff Cap","HP Pharma","HP",0,0,0,0,"Homeopathic Drops","5"
"Rehmani Phakki","Ashraf Laboratories","AK",0,0,0,0,"Homeopathic Drops","5"
"Barth Of -Y","HP Pharma","HP",0,0,0,0,"Homeopathic Drops","5"
"Fexolin","HP Pharma","HP",0,0,0,0,"Homeopathic Drops","5"
"Urtica Q (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Tosifort  Tab 250gm","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Cardus Mar Q (C) (BM)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","5"
"Rare Curb Cap","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Allum Staiva Q (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"R 41 Forte","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","2"
"Kali Bich 30 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Zindagi Tooth","HP Pharma","HP",0,0,0,0,"Homeopathic Drops","5"
"Casticum 200 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Apis mellifica 30 30ml","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Contole Powder","Con Pharma","Con",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa 250gm Tablets","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Calcium Liquid 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Calcium Tablet Orange Flavour 250gm","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Deodenol 50 Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Deodenol 250gm Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Fever Compound 50 Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Gastric 120ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Gastric 250gm Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Hepa Kent 120ml Syp","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Hilex 250gm Tablet","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Pain Relife 30 Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","6"
"Sinus Relife Formula 30 Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","6"
"Super Wight Gainer Vanilla 300GM","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Tosifort 40 Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Veratum Compound Tab 250gm","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Kent 30 Cream","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa Tonic 60ml kent","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Agnus Cast 30 (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Echenatia Q","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"R 23","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","5"
"HR No 5 Infulnza","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"55 Daphnr Indca","BM Pvt LTD","BM",0,0,0,0,"Drops","5"
"Ruta 30 (Mek)","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Canthris Q (ST)","SK Pharma","SK",0,0,0,0,"Homeopathic Drops","5"
"Ulcefor Tab","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"D-- Fit Ampules","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Vita - C 15 (Rek)","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","5"
"Enerjizer 30 Tab","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Tab","5"
"Dentonine Lotion","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"15ml","5"
"Berberis Kidney Drops","SK Pharma","SK",0,0,0,0,"Homeopathic Drops","10"
"Aesculus Hipp 200 (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","15"
"Urac 30 Tab","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Digi Lex 60ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","5"
"DyroLex 60ml SYP","BLOSSOM Homeo Labs","BL",0,0,0,0,"Homeopathic Drops","5"
"Acid Phos 30 30ml (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Belladona 30 (30ml) (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Silicea 30 30ml (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Gold Stone Cap","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"5 Phos + Calcium 120ml SYP","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Acid Phos 30 Capsule","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa Tonic (S-Free) 120ml","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Alfalfa Chewable 40 Tab","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Boric Calendula Karcks Cream 50gms","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Bro Sulf Anti Itch Cream 25gms","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Ferropaul 120ml SYP","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","45"
"Hydrocotyle CR 20gms","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Kidnol 30Tab","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"PanaX Ginseng 30 Cap","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","2"
"PanaX Ginseng 250ml SYP","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","4"
"Ruta Eye Tonic S/Free","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Sharbat-e-Folad 240ml SYP","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Spondi -- C 30ml Drops","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Sulfer + Graphites 50gms CR","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","2"
"Sulfer Lotion 100ml","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Kali Phos 200 (MOSD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Cina 60ml","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","5"
"Grose 10ml Cap","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Apis Mell 200 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Bufo 30 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Iris Vers 30 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","2"
"Ovrium Bovina 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Ova Tosta 30 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"2 Gastrnux","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"15 Muiraton - M","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"Iro Vit 20 Tabs","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","5"
"Genia 120ml SYP","B.H.P Laboratory (PVT) LTD","BHP",0,0,0,0,"Homeopathic Drops","10"
"Mezeerium 200 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"1 Sinus","NP Laboratories","NP",0,0,0,0,"Homeopathic Drops","5"
"Vegan - Pro 60 Cap","SK Pharma","SK",0,0,0,0,"Homeopathic Drops","5"
"Mag Phos 6X (Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Ova Testa 30 (SHWABE)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Mezeerium 200 (Kamal)","Kamal Laboratories","KAMAL",0,0,0,0,"Homeopathic Drops","5"
"Hydrocotyle Q (ST)","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Thuja 30 (Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"X-Ray 30 (KAMAL)","Kamal Laboratories","KAMAL",0,0,0,0,"Homeopathic Drops","5"
"55 For","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","5"
"Crategus Q (C) (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"10ml Droper","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Damiana Q (ST)","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Tribulus Terr Q (ST)","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Arnica 30 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Rawalsan--H","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Nux Vomica 30 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Cascara Sag Q (C)Class (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Sabal Prosta 120ml SYP","Paul Brooks Homoeo Lab","PBHL",0,0,0,0,"Homeopathic Drops","5"
"Ferr Met 30 (Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Hydrocotyle Q (C) 500ml (BM)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","3"
"Smart Water","Al S Pharma","Al S",0,0,0,0,"Homeopathic Drops","5"
"Phosphorus 200 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Calc Carb 200 (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Rhus Tox 200 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Meg Phos 6x 30gm (MEK)","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","5"
"Prstate Tab","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Sharbat-e-Podina Amrood 240ml","T.S. Laboratories","T.S",0,0,0,0,"Homeopathic Drops","15"
"Mother Care Tonic 330ml","T.S. Laboratories","T.S",0,0,0,0,"Homeopathic Drops","20"
"Secal cor 30 (WSHAH)","W.S. Laboratories","WShah",0,0,0,0,"Homeopathic Drops","5"
"Oleum Jec Drops 30ml (BM)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","5"
"Hair Support Drops 30ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","10"
"Rauwolfia Drops 30ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","156"
"Femolin 30 Tab","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","5"
"Chelidonium 30","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"Ignatia 200 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","5"
"Super Agnus 10 Tablet","M/S Pharma","M/S",0,0,0,0,"Tablet","10"
"Ultra Made 20Capsule","M/S Pharma","M/S",0,0,0,0,"Capsule","10"
"Analgeticum Plus 10 Tablets","M/S Pharma","M/S",0,0,0,0,"Tablet","5"
"Thuja 200 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","15"
"Selenium 200 (MASOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","10"
"Argentum Nit 200 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","10"
"Sharbat-e-Folad 240ml (M/S)","M/S Pharma","M/S",0,0,0,0,"Homeopathic Drops","15"
"Pulsatila Q (SHWABE)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Bio # 28(Shwabe)","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","5"
"Fever Compound 60ml SYP","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","5"
"A - 27","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Sarsaprella Q","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","5"
"Almanan Homoeo & Herbal Pharma","Almanan Pharma","Almanan",0,0,0,0,"Company","2"
"Allerjin 10 Tab","Almanan Pharma","Almanan",0,0,0,0,"Homeopathic Drops","1"
"Sacfen lotion","T.S. Laboratories","T.S",0,0,0,0,"Homeopathic Drops","2"
"Allium Staiva Q (A) (Kent)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Chamomilla 30 30ml","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Viscum Alb 200 (BM)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Barium iod 200","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Bioge No 5 ( 20gm )","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","2"
"Bioge No 14 ( 20gm )","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","2"
"Avena Q","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","2"
"Kali Phos 30 (MOSD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","2"
"Phosted","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"X ray 30","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","2"
"Rhumatic Tab","Almanan Pharma","Almanan",0,0,0,0,"Homeopathic Drops","1"
"Azmanil Tab","Almanan Pharma","Almanan",0,0,0,0,"Homeopathic Drops","1"
"Phytolacca Dec 30 30ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Dard e Shifa Cap","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Pulsatila 30 30ml Kent","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Calculi-H Drop","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Arnica Shampoo 140ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"R 29","Dr. Reckeweg Germany","RECK",0,0,0,0,"Homeopathic Drops","1"
"Prostate 120ml","M/S Pharma","M/S",0,0,0,0,"Homeopathic Drops","1"
"Ova Teata 3X 5 (Blister)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Canthirs Q 30ml BM","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Canthirs Q (E) 30ml BM","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Hydrastis Can Q (G) (BM)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"China off 30 30ml Kent","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Kalkulinal Drop 20ml","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Sabal sar Q {C}","Farhan Homoeo","Farhan",0,0,0,0,"Homeopathic Drops","1"
"Ruta Q (C)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Liver Tonic 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Gastric Cure 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Fevo 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Gastric plus 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Khoon Safi 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Causticum pius 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Digestive 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Aconitum Compiex 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Berberis Syrup 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Alfla - Ginsing 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Ginsing Tonic 240ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Aletris + Ashoka 240ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Weight Grow 240ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Super Ganeral Tonic 240ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Cina 120ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Aesclus + Hamamelis Drop 30ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Berberis Drop 30ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Causticum pius Drop 30ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Damia Fort 30ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Renal Kalculi Drop 30ml","JR Laboratories","JR",0,0,0,0,"Homeopathic Drops","1"
"Jaborandi Q (D) 30ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","2"
"jabrondi 30","W.S. Laboratories","WShah",0,0,0,0,"Homeopathic Drops","1"
"Caratgus Q (C) 30ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Silicea 200 130ml (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Symphytum off Q (C)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Arnica 200 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Nux Vomica 200 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Plumbum Met 30 30ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Cina 30 30ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Acid Nit 30 30ml","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Apis Mell 30 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Belladona 30 (KENT)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Vegan pro Cap","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Sehat Mand  (cap)","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Ginkgo-binum (20Tab)","NP Laboratories","NP",0,0,0,0,"Homeopathic Drops","2"
"HFP no 30","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","1"
"Equisetum Q","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Echinacea Q","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Jaborandi Q","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Hydrastis Q","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"30","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","1"
"Psorinum 30","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Naph kid (Drops)","Kamal Laboratories","KAMAL",0,0,0,0,"Homeopathic Drops","1"
"Pan puff  (tab)","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Anti cured 200","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Petroleum 200","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Plumbum Met 200 30ml (kent)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Ferrum Phos 6X 30gm (BM)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Releeze Tab","Almanan Pharma","Almanan",0,0,0,0,"Homeopathic Drops","1"
"Baptisia tinct 200","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Dulcamera 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Graphites 30","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Thyroidinum 30(BM)","bm Pharma","bm",0,0,0,0,"Homeopathic Drops","1"
"Sinus plus 120ml","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Ginkgo biloba Q","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"Yohumbinum Q","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Sabal Q","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"7 Spigelia","HFP Pvt Ltd","HFP",0,0,0,0,"Homeopathic Drops","2"
"Labrada 7000","Clinic Internal Preparation","Clinic",0,0,0,0,"Homeopathic Drops","1"
"201 nux vomica","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"205 cocculus compound","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"206 Lolium temulentum","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"207 Ammomium mur","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"208 Hemisdesmus","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"210","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"211","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"212","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"213","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"214","bm Pharma","bm",0,0,0,0,"Homeopathic Drops","1"
"215","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"216","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"218","bm Pharma","bm",0,0,0,0,"Homeopathic Drops","1"
"220","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"221","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"222","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"224","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"225","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"227","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"235","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"236","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"237","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"238","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"241","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"243","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"245","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"248","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"249","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"250","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"251","bm Pharma","bm",0,0,0,0,"Homeopathic Drops","1"
"252","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Infant Relex (15ml)","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","2"
"Tension Relief 30Ml Drops","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","2"
"Cardiac Care (CHOLESTEROL 30ml","BM Pvt LTD","BM",0,0,0,0,"Homeopathic Drops","1"
"Blatta Orien Q","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Hepar Sulf 200","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Mag Phos 30 (MOSD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Berbaris Q (C)","Kent Homoeopathic Pharmacy","Kent",0,0,0,0,"Homeopathic Drops","1"
"Ipecacuanha 200","Dr. Willmar Schwabe Germany","Shwabe",0,0,0,0,"Homeopathic Drops","1"
"Thuja Occ Q (MSOD)","Masood Homoeopathic Pharma","MASOD",0,0,0,0,"Homeopathic Drops","1"
"Arbi majun","Ashraf Laboratories","AK",0,0,0,0,"Homeopathic Drops","1"
"Zafraan Gold","Ashraf Laboratories","AK",0,0,0,0,"Homeopathic Drops","1"
"Majun Akhrot","Ashraf Laboratories","AK",0,0,0,0,"Homeopathic Drops","1"
"Minola Plus 250ml","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","2"
"Ulsa-Mek 30 Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","1"
"Vita Mek 100Tab","MEKTUM Homeo Pharma","MEK",0,0,0,0,"Homeopathic Drops","1"
