"ID","Date","Voucher No","Type","Account Name","Term","Term/Ac","Bilty","Transport","SaleMan","Net Amount","Cash Received"
"760","4/2/2024 12:00:00 AM","S-561","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","165","0"
"761","4/2/2024 12:00:00 AM","P-193","Purchase","Noman Homeopathic Store","Credit","","0","None","Hamza","330",""
"762","4/2/2024 12:00:00 AM","P-194","Purchase","Counter","Credit","","0","None","Hamza","3746",""
"763","4/2/2024 12:00:00 AM","S-562","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","3700","0"
"764","4/2/2024 12:00:00 AM","S-563","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","600","1000"
"765","4/2/2024 12:00:00 AM","S-564","Invoice","Bilal Homoeopathic Store","Credit","","0","None","Hamza","1630","0"
"766","4/2/2024 12:00:00 AM","S-565","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","150","0"
"767","4/2/2024 12:00:00 AM","P-195","Purchase","Hassan Homeopathic Store","Credit","","0","None","Hamza","452",""
"768","4/2/2024 12:00:00 AM","S-566","Invoice","Star Homoeo Store","Credit","","0","None","Hamza","397","0"
"769","4/2/2024 12:00:00 AM","S-567","Invoice","Sindh Homeopathic Store","Credit","","0","None","Hamza","220","0"
"770","4/2/2024 12:00:00 AM","S-568","Invoice","Dr Asif Homeopathic Clinic & Store","Credit","","0","None","Hamza","4026","0"
"771","4/2/2024 12:00:00 AM","S-569","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","250","1000"
"772","4/2/2024 12:00:00 AM","S-570","Invoice","Ali Danish Homoeopathic Store","Credit","","0","None","Hamza","94","0"
"773","4/3/2024 12:00:00 AM","S-571","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","796","1000"
"774","4/3/2024 12:00:00 AM","P-196","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","784",""
"775","4/3/2024 12:00:00 AM","S-572","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","900","1000"
"776","4/3/2024 12:00:00 AM","S-573","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","700","1000"
"777","4/3/2024 12:00:00 AM","P-197","Purchase","Hassan Homeopathic Store","Credit","","0","None","Hamza","452",""
"778","4/3/2024 12:00:00 AM","S-574","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","1068","0"
"779","4/3/2024 12:00:00 AM","S-575","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","135","0"
"780","4/3/2024 12:00:00 AM","S-576","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","500","1000"
"781","4/3/2024 12:00:00 AM","S-577","Invoice","Baba Homoeo Store","Credit","","0","None","Hamza","140","0"
"782","4/3/2024 12:00:00 AM","P-198","Purchase","Hassan Homeopathic Store","Credit","","0","None","Hamza","452",""
"783","4/3/2024 12:00:00 AM","S-578","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","None","Hamza","300","0"
"784","4/3/2024 12:00:00 AM","S-579","Invoice","Pakistan H/S LPR","Credit","","0","None","Hamza","550","0"
"785","4/3/2024 12:00:00 AM","S-580","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","424","0"
"786","4/3/2024 12:00:00 AM","S-581","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","140","150"
"787","4/3/2024 12:00:00 AM","S-582","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","3630","0"
"788","4/3/2024 12:00:00 AM","S-583","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","72","0"
"789","4/3/2024 12:00:00 AM","S-584","Invoice","Baba Homoeo Store","Credit","","0","None","Hamza","60","0"
"790","4/3/2024 12:00:00 AM","S-585","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","1500","1500"
"791","4/3/2024 12:00:00 AM","S-586","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","192","0"
"792","4/3/2024 12:00:00 AM","S-587","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","700","1000"
"793","4/4/2024 12:00:00 AM","S-588","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","200","200"
"794","4/4/2024 12:00:00 AM","S-589","Invoice","Counter","Cash","Cantimade Traders","0","None","Hamza","170","170"
"795","4/4/2024 12:00:00 AM","S-590","Invoice","Counter","Cash","Cantimade Traders","0","None","Hamza","200","200"
"796","4/4/2024 12:00:00 AM","S-591","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","2189","0"
"797","4/4/2024 12:00:00 AM","S-592","Invoice","Baba Homoeo Store","Credit","","0","None","Hamza","240","0"
"798","4/4/2024 12:00:00 AM","S-593","Invoice","Ali Danish Homoeopathic Store","Credit","","0","None","Hamza","354","0"
"799","4/4/2024 12:00:00 AM","S-594","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","695","0"
"800","4/4/2024 12:00:00 AM","S-595","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","2000","2000"
"801","4/4/2024 12:00:00 AM","S-596","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None 0","Hamza","1575","0"
"802","4/4/2024 12:00:00 AM","S-597","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","800","800"
"803","4/6/2024 12:00:00 AM","S-598","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","3400","3500"
"804","4/6/2024 12:00:00 AM","S-599","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","500","500"
"805","4/6/2024 12:00:00 AM","S-600","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","None","Hamza","3163","0"
"806","4/6/2024 12:00:00 AM","S-601","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","600","600"
"807","4/6/2024 12:00:00 AM","P-199","Purchase","Muslim Homoeopathic Store LPR ","Credit","","0","None","Hamza","440",""
"808","4/6/2024 12:00:00 AM","S-602","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","400","400"
"809","4/6/2024 12:00:00 AM","S-603","Invoice","Dr Akram Malik Shahdadpure","Credit","","0","None","Hamza","6864","0"
"810","4/6/2024 12:00:00 AM","S-604","Invoice","Dr Akram Malik Shahdadpure","Credit","","0","None","Hamza","960","0"
"811","4/6/2024 12:00:00 AM","S-605","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","1343","0"
"812","4/6/2024 12:00:00 AM","S-606","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","770","1000"
"813","4/6/2024 12:00:00 AM","S-607","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","209","0"
"814","4/6/2024 12:00:00 AM","S-608","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","3027","0"
"815","4/6/2024 12:00:00 AM","S-609","Invoice","Pakistan H/S LPR","Credit","","0","None","Hamza","358","0"
"816","4/6/2024 12:00:00 AM","S-610","Invoice","Jameel H/S LPR","Credit","","0","None","Hamza","150","0"
"817","4/6/2024 12:00:00 AM","P-200","Purchase","Noman Homeopathic Store","Credit","","0","None","Hamza","600",""
"818","4/6/2024 12:00:00 AM","S-611","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","550","0"
"819","4/6/2024 12:00:00 AM","S-612","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","17513","0"
"820","4/6/2024 12:00:00 AM","P-201","Purchase","Dr Asif Homeopathic Clinic & Store","Credit","","0","None","Hamza","5000",""
"821","4/6/2024 12:00:00 AM","P-202","Purchase","Dr Asif Homeopathic Clinic & Store","Credit","","0","None","Hamza","30900",""
"822","4/6/2024 12:00:00 AM","S-613","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","100","100"
"823","4/6/2024 12:00:00 AM","P-203","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","209",""
"824","4/6/2024 12:00:00 AM","P-204","Purchase","Hassan Homeopathic Store","Credit","","0","None","Hamza","11917",""
"825","4/6/2024 12:00:00 AM","S-614","Invoice","Hassan Homeopathic Store","Cash","Cash In Hand","0","None","Hamza","10569","10569"
"826","4/6/2024 12:00:00 AM","S-615","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","210","210"
"827","4/6/2024 12:00:00 AM","S-616","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza3.","700","1000"
"828","4/7/2024 12:00:00 AM","S-617","Invoice","H/Dr.Irfan (T.A)","Cash","Cash In Hand","0","None","Hamza","2011","2010"
"829","4/7/2024 12:00:00 AM","S-618","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","3552","5000"
"830","4/7/2024 12:00:00 AM","S-619","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","450","500"
"831","4/7/2024 12:00:00 AM","S-620","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","800","1000"
"832","4/7/2024 12:00:00 AM","S-621","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","1350","2000"
"833","4/7/2024 12:00:00 AM","P-205","Purchase","Hakeem Sikander Ameer","Credit","","2829","Ghaffar Azeem Goods","Hamza","63000",""
"834","4/7/2024 12:00:00 AM","S-622","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","1369","0"
"835","4/7/2024 12:00:00 AM","S-623","Invoice","Mr Waheed HFP SPO","Cash","Waheed Bhai","0","N one","raza","5500","5500"
"836","4/7/2024 12:00:00 AM","S-624","Invoice","H/Dr Yousuf (Kotri)","Credit","","0","None","Hamza","24850","0"
"837","4/7/2024 12:00:00 AM","P-206","Purchase","Rafay Homeopathic Store","Credit","","0","None","Hamza","9216",""
"838","4/7/2024 12:00:00 AM","S-625","Invoice","Shalimar Homoeo Store LPR","Credit","","0","Ali Raza By Hand","Hamza","2060","0"
"839","4/7/2024 12:00:00 AM","S-626","Invoice","Bilal Homoeopathic Store","Credit","","0","None","Hamza","161","0"
"840","4/7/2024 12:00:00 AM","S-627","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","120","150"
"841","4/7/2024 12:00:00 AM","P-207","Purchase","Hassan Homeopathic Store","Credit","","0","None","Hamza","452",""
"842","4/7/2024 12:00:00 AM","P-208","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","2000",""
"843","4/7/2024 12:00:00 AM","S-628","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","6302","0"
"844","4/7/2024 12:00:00 AM","S-629","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","1957","0"
"845","4/7/2024 12:00:00 AM","S-630","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","420","0"
"846","4/7/2024 12:00:00 AM","P-209","Purchase","German Homeopathic Store (Dr Saqib Khan)","Cash","Cash In Hand","0","None","Hamza","102",""
"847","4/7/2024 12:00:00 AM","S-631","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","1100","1500"
"848","4/8/2024 12:00:00 AM","S-632","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","250","250"
"849","4/8/2024 12:00:00 AM","S-633","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","161","500"
"850","4/8/2024 12:00:00 AM","P-210","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","2440",""
"851","4/8/2024 12:00:00 AM","S-634","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","3072","3100"
"852","4/8/2024 12:00:00 AM","S-635","Invoice","Abdul Wahab Pansar Store","Credit","","0","None","Hamza","10770","0"
"853","4/8/2024 12:00:00 AM","S-636","Invoice","Dr Ghulam Asghar  (Pir Jo Goth)","Credit","","0","None","Hamza","15100","0"
"854","4/8/2024 12:00:00 AM","P-211","Purchase","BM Pvt LTD","Credit","","0","TCS","Taj ud din","22209",""
"855","4/8/2024 12:00:00 AM","S-637","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","120","200"
"856","4/8/2024 12:00:00 AM","S-638","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","400","500"
"857","4/8/2024 12:00:00 AM","S-639","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","841","0"
"858","4/8/2024 12:00:00 AM","S-640","Invoice","Faraz Ahmed SPO BM","Credit","","0","by Hand Fraz Bhai","Hamza","456","0"
"859","4/8/2024 12:00:00 AM","S-641","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","1392","0"
"860","4/8/2024 12:00:00 AM","S-642","Invoice","Baba Homoeo Store","Credit","","0","None","Hamza","175","0"
"861","4/8/2024 12:00:00 AM","S-643","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","None","Hamza","302","0"
"862","4/8/2024 12:00:00 AM","S-644","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","None","Hamza","618","0"
"863","4/8/2024 12:00:00 AM","S-645","Invoice","Sheroze H/S Muzzamil ","Credit","","0","None","Hamza","845","0"
"864","4/8/2024 12:00:00 AM","S-646","Invoice","Jameel H/S LPR","Credit","","0","None","Hamza","585","0"
"865","4/8/2024 12:00:00 AM","S-647","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","300","500"
"866","4/8/2024 12:00:00 AM","P-212","Purchase","Rafay Homeopathic Store","Credit","","0","None","Hamza","720",""
"867","4/8/2024 12:00:00 AM","S-648","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","576","0"
"868","4/8/2024 12:00:00 AM","S-649","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","450","0"
"869","4/8/2024 12:00:00 AM","P-213","Purchase","Sohail Homoeo & Harbal Store","Credit","","0","None","Hamza","390",""
"870","4/8/2024 12:00:00 AM","S-650","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","None","Hamza","360","0"
"871","4/8/2024 12:00:00 AM","S-651","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","600","1000"
"872","4/8/2024 12:00:00 AM","S-652","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","600","1000"
"873","4/8/2024 12:00:00 AM","P-214","Purchase","Counter","Cash","Cash In Hand","0","None","Hamza","600",""
"874","4/8/2024 12:00:00 AM","P-215","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","214",""
"875","4/8/2024 12:00:00 AM","S-653","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","390","1000"
"876","4/9/2024 12:00:00 AM","S-654","Invoice","Waheed Bhai","Cash","Cash In Hand","0","None","Hamza","1100","1100"
"877","4/9/2024 12:00:00 AM","S-655","Invoice","Waheed Bhai","Credit","","0","None","Hamza","5500","0"
"878","4/9/2024 12:00:00 AM","S-656","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","400","500"
"879","4/9/2024 12:00:00 AM","S-657","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","500","500"
"880","4/9/2024 12:00:00 AM","S-658","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","950","1000"
"881","4/9/2024 12:00:00 AM","S-659","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","900","1000"
"882","4/9/2024 12:00:00 AM","S-660","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","1578","0"
"883","4/9/2024 12:00:00 AM","S-661","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","530","550"
"884","4/9/2024 12:00:00 AM","S-662","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","360","0"
"885","4/9/2024 12:00:00 AM","S-663","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","495","0"
"886","4/9/2024 12:00:00 AM","S-664","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","None","Hamza","446","0"
"887","4/9/2024 12:00:00 AM","P-216","Purchase","Hassan Homeopathic Store","Credit","","0","None","Hamza","452",""
"888","4/9/2024 12:00:00 AM","S-665","Invoice","Hassan Homeopathic Store","Credit","","0","None","Hamza","5500","0"
"889","4/9/2024 12:00:00 AM","P-217","Purchase","Dr Asif Homeopathic Clinic & Store","Credit","","0","Faysal M ","Hamza","5000",""
"890","4/9/2024 12:00:00 AM","P-218","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","172",""
"891","4/9/2024 12:00:00 AM","S-666","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","270","500"
"892","4/13/2024 12:00:00 AM","S-667","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","370","500"
"893","4/13/2024 12:00:00 AM","P-219","Purchase","Counter","Cash","Cash In Hand","0","None","Hamza","750",""
"894","4/13/2024 12:00:00 AM","S-668","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","3570","3600"
"895","4/13/2024 12:00:00 AM","S-669","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","470","500"
"896","4/13/2024 12:00:00 AM","S-670","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","96","100"
"897","4/13/2024 12:00:00 AM","S-671","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","4290","0"
"898","4/13/2024 12:00:00 AM","P-220","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","1008",""
"899","4/13/2024 12:00:00 AM","S-672","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","2820","0"
"900","4/13/2024 12:00:00 AM","S-673","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","576","0"
"901","4/13/2024 12:00:00 AM","S-674","Invoice","Baba Homoeo Store","Credit","","0","None","Hamza","248","0"
"902","4/13/2024 12:00:00 AM","S-675","Invoice","Bilal Homoeopathic Store","Credit","","0","None","Hamza","1008","0"
"903","4/13/2024 12:00:00 AM","S-676","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","None","Hamza","140","0"
"904","4/13/2024 12:00:00 AM","S-677","Invoice","Sohail Homoeo & Harbal Store","Credit","","0","None","Hamza","2759","0"
"905","4/13/2024 12:00:00 AM","P-221","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","819",""
"906","4/13/2024 12:00:00 AM","P-222","Purchase","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","756",""
"907","4/13/2024 12:00:00 AM","S-678","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","1512","0"
"908","4/13/2024 12:00:00 AM","S-679","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","451","500"
"909","4/14/2024 12:00:00 AM","S-680","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","480","500"
"910","4/14/2024 12:00:00 AM","S-681","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","421","0"
"911","4/14/2024 12:00:00 AM","P-223","Purchase","Noman Homeopathic Store","Credit","","0","None","Hamza","421",""
"912","4/14/2024 12:00:00 AM","S-682","Invoice","German Homeopathic Store (Dr Saqib Khan)","Credit","","0","None","Hamza","439","0"
"913","4/14/2024 12:00:00 AM","S-683","Invoice","Rafay Homeopathic Store","Credit","","0","None","Hamza","383","0"
"914","4/14/2024 12:00:00 AM","S-684","Invoice","Pakistan H/S LPR","Credit","","0","None","Hamza","550","0"
"915","4/14/2024 12:00:00 AM","P-224","Purchase","Noman Homeopathic Store","Credit","","0","None","Hamza","110",""
"916","4/14/2024 12:00:00 AM","S-685","Invoice","Noman Homeopathic Store","Credit","","0","None","Hamza","100","0"
"917","4/14/2024 12:00:00 AM","S-686","Invoice","Muslim Homoeopathic Store LPR ","Credit","","0","None","Hamza","873","0"
"918","4/14/2024 12:00:00 AM","S-687","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","300","1000"
"919","4/15/2024 12:00:00 AM","S-688","Invoice","H/Dr.Irfan (T.A)","Cash","Cash In Hand","0","None","Hamza","550","550"
"920","4/15/2024 12:00:00 AM","S-689","Invoice","Counter","Cash","Cash In Hand","0","None","Hamza","365","365"
