"ID","Item Name","Item Code","Naration","Minimum Level","Sale Price","Purchase Price"
"3453","Itching relief lotion","Kent","0","6","0","180"
"3454","Renidrol cap","Kent","0","3","0","200"
"3455","Kent medicated cream","Kent","0","30","0","80"
"3456","Kenlokid matti chor 120ml","Kent","0","12","0","180"
"3457","Kent skin oint ","Kent","0","6","0","70"
"3458","LeucoVina cap","Kent","0","3","0","200"
"3459","Max Vision sp syrp 120ml","Kent","0","5","0","190"
"3460","Neem cream ","Kent","0","12","130","130"
"3461","Olix spanish cap","Kent","0","12","0","200"
"3462","Prespiration tab","Kent","0","1","0","150"
"3463","Progesic sf 12oml","Kent","0","5","0","260"
"3464","Pyorea lotion 15ml","Kent","0","12","100","100"
"3465","Sabalin prostate tab","Kent","0","1","0","200"
"3466","Spervina cap","Kent","0","3","0","210"
"3467","Tai ginsuing sf syrp 180ml","Kent","0","5","340","340"
"3468","Anti Dandruff Shampoo","Herit","0","1","300","0"
"3469","Herit Hair Oil","Herit","0","1","175","0"
"3470","Nayyab Amla Shampoo","Clinic","0","1","300","0"
"3471","Nayyab Hair Oil","Clinic","0","1","300","0"
"3472","Nayyab Amla Oil","Clinic","0","1","300","0"
"3473","Berberies vulg Q 500ml","BHP","0","5","1790","1750"
"3474","Epigea repens Q 500ml","BHP","0","3","3600","3600"
"3475","Antimonium Tart 200 120Ml (MSOD)","MASOD","0","1","670","0"
"3476","Alteris cordial","Clinic","0","1","0","450"
"3477","Ashoka cordial","Clinic","0","1","0","398"
"3478","Hydrocotyle Q","Shwabe","0","1","1250","1250"
"3479","pain puff tab","Al S","0","10","210","210"
"3480","HFP no 27","HFP","0","1","0","0"
"3481","Chamomilla 30","BM","0","2","180","0"
"3482","Cuprum met 30","KAMAL","0","1","230","0"
"3483","Hysocymus 200","WShah","0","1","190","190"
"3484","Coffea cruda 200","MASOD","0","1","280","0"
"3485","Ferrum pic 30","KAMAL","0","1","230","0"
"3486","15 ml cap 1 gruce","Clinic","0","1","550","0"
"3487","Acid Nit 1M 30ml (MSOD)","MASOD","0","1","290","0"
"3488","Causticum 1M 30ml","MASOD","0","1","290","0"
"3489","Serrum ang 30","Shwabe","0","1","750","750"
"3490","Chinothus Q (G)","MASOD","0","1","720","427"
"3491","14","AK","0","1","0","0"
"3492","11","HFP","0","4","170","0"
"3493","Chillno 60ml","BHP","0","100","110","90"
"3494","Hepa Aid 120ml","BHP","0","10","430","350"
"3495","Kufrihiza 120ml","BHP","0","48","0","140"
"3496","Safool 120ml","BHP","0","48","0","140"
"3497","Sabal serr Q","MASOD","0","1","450","450"
"3498","(D) potiences","MASOD","0","1","380","0"
"3499","Cough Control 60ml","HFP","0","12","100","0"
"3500","DR asif personol","Clinic","0","1","0","1585"
"3501","Cuprum met 1M","Shwabe","0","1","1150","0"
"3502","Tribulus Terr Q 30ml","BM","0","1","250","210"
"3503","Kalmage Q","MASOD","0","1","250","260"
"3504","urtica urnes Q","Kent","0","1","250","0"
"3505","Hepartone Liver Tonic 450Ml Syp","MEK","0","1","430","430"
"3506","Damiana cap ","Kent","0","4","250","250"
"3507","Sepsone 120ml","WShah","0","1","200","0"
"3508","9","MEK","0","1","0","0"
"3509","Sulfer 200","BHP","0","2","180","0"
"3510","Podo phyllum 30","MASOD","0","1","280","0"
"3511","Ceanothus Q (G) 30ml","MASOD","0","1","720","720"
"3512","200 potience 30ml","MASOD","0","7","280","0"
"3513","L110","Lehning","0","1","1190","0"
"3514","Kidneoplent (SHWABE)","Shwabe","0","2","1025","1025"
"3515","Thyroidinum 1m","MASOD","0","1","290","0"
"3516","Dun Cap","Eagle","0","200","280","280"
"3517","Pain Ril tab","Eagle","0","500","0","50"
"3518","R 71 ISCHIALGIN","RECK","0","1","1170","0"
"3519","Arnica Hair Oil 120ml","Public Pharma ","faisalabad","3","0","350"
"3520","30 potience","BM","0","1","230","0"
"3521","Lycopus 200","MASOD","0","1","280","0"
"3522","Thyroidinum 30 ","MASOD","0","2","280","280"
"3523","Sepia 30","masod","0","1","180","280"
"3524","Petroleum 30","MASOD","0","1","280","0"
"3525","Cladium 30","MASOD","0","1","280","0"
"3526","Berberies vulg Q 500ml4","BHP","0","1","0","0"
"3527","Ie","BL","0","1","0","0"
"3528","40","MEK","0","1","0","0"
"3529","R no mix ","reck","0","9","1170","1170"
"3530","23","masod","0","1","0","0"
"3531","Hh","masod","0","1","0","0"
"3532","Chinonthu","HFP","0","1","0","0"
"3533","Sulfer tab","Clinic","0","4","0","61"
"3534","Sharbat -E-Podina 240ml","Public Pharma (faisalabad)","(faisalabad)","2","20","0"
"3535","Public Pharma (faisalabad)","Sharbat -E-Podina 240ml","supplier","1","0","0"
"3536","sinolic tab 20tab","Public Pharma ","0","2","275","275"
"3537","Epigea Q","Clinic","0","1","1250","0"
"3538","Damiana Q (C)","BHP","0","1","170","0"
"3539","Malaria 200","MASOD","0","2","280","0"
"3540","Malaria 30","MASOD","0","2","280","0"
"3541","Onosmodium Virg 30 (MASOD)","MASOD","0","1","280","0"
"3542","Carica papaya ( C)","MASOD","0","1","340","340"
"3543","justicea Q ( A)","MASOD","0","1","210","0"
"3544","Grindelia robu Q ( C )","Kent","0","4","210","0"
"3545","10 ml cap ","Clinic","0","1","600","0"
"3546","Gogal khas tab","Clinic","0","5","50","60"
"3547","Cydonia 30","MASOD","0","1","280","280"
"3548","Cough cold fever tab ","NP","0","12","0","200"
"3549","Hazmina tab ","NP","0","12","0","250"
"3550","30 ml potiences","MEK","0","1","210","153"
"3551","Belladona 1m","MASOD","0","1","290","290"
"3552","Clematis Erecta 200","MASOD","0","1","280","0"
"3553","Majoon labboob","AK","0","5","625","625"
"3554","gogal khas","AK","0","2","0","60"
"3555","Cholesterinum 3x","BM","0","2","0","260"
"3556","C-15 care on ","Public Pharma ","0","10","0","450"
"3557","H-1","Public Pharma ","0","3","0","450"
"3558","H-2","Public Pharma ","0","3","0","490"
"3559","H-3","Public Pharma ","0","3","0","490"
"3560","H-5","Public Pharma ","0","6","450","450"
"3561","H-7","Public Pharma ","0","3","0","450"
"3562","H-9","Public Pharma ","0","3","0","490"
"3563","H-10","Public Pharma ","0","1","0","450"
"3564","H-12","Public Pharma ","0","3","0","450"
"3565","H-13","Public Pharma ","0","3","0","400"
"3566","H-15","Public Pharma ","0","3","0","450"
"3567","H-16","Public Pharma ","0","6","0","450"
"3568","H-19","Public Pharma ","0","3","0","450"
"3569","H-21","Public Pharma ","0","3","600","600"
"3570","H-22","Public Pharma ","0","3","0","400"
"3571","H-23","Public Pharma ","0","3","0","400"
"3572","H-24","Public Pharma ","0","6","0","450"
"3573","H-25","Public Pharma ","0","6","0","400"
"3574","H-26","Public Pharma ","0","3","0","450"
"3575","H-29","Public Pharma ","0","3","0","450"
"3576","H-32","Public Pharma ","0","33","0","450"
"3577","H-34","Public Pharma ","0","3","0","450"
"3578","H-36","Public Pharma ","0","2","0","450"
"3579","Alfalfa Tonic 140ml","Public Pharma ","0","3","490","490"
"3580","H-6","Public Pharma ","0","6","400","400"
"3581","Ashoka 120ml","Public Pharma ","0","12","0","230"
"3582","Calculic 120ml","Public Pharma ","0","36","0","150"
"3583","Digesto-P 120ml","Public Pharma ","0","24","0","170"
"3584","Fevero 120ml","Public Pharma ","0","24","0","200"
"3585","Gastrolic 120ml","Public Pharma ","0","24","170","170"
"3586","Heptolic 120ml","Public Pharma ","0","24","0","150"
"3587","Kuflic 120ml","Public Pharma ","0","24","0","150"
"3588","Kufron 120ml","Public Pharma ","0","24","0","170"
"3589","NT-Biolic 120ml","Public Pharma ","0","24","0","150"
"3590","mat","Public Pharma ","0","1","0","0"
"3591","Matti chor 120ml","Public Pharma ","0","24","190","190"
"3592","Tempolic 120ml","Public Pharma ","0","24","0","150"
"3593","Flulic 120ml","Public Pharma ","0","24","0","150"
"3594","Cool Cid 240ml","Public Pharma ","0","12","220","220"
"3595","Altr","Public Pharma ","0","1","0","0"
"3596","Alteris cordial 240","Public Pharma ","0","1","0","0"
"3597","Alteris cordial 240ml","Public Pharma ","0","12","0","310"
"3598","Constillic 240ml","Public Pharma ","0","12","280","280"
"3599","Sharbat-e-Podina 240ml","Public Pharma ","0","24","0","190"
"3600","H-B-P Tab","Public Pharma ","0","30","250","250"
"3601","NT-Biolic Tab","Public Pharma ","0","30","275","275"
"3602","Painlic Tab","Public Pharma ","0","30","250","250"
"3603","Urilic Tab","Public Pharma ","0","30","275","275"
"3604","Sygzium Q","Shwabe","0","1","1250","0"
"3605","Cough gesic 240ml","Kent","0","3","260","0"
"3606","Solidago 30","Kent","0","1","0","0"
"3607","Solidago Q","Kent","0","1","200","0"
"3608","zingiber Q","MASOD","0","1","260","260"
"3609","Sepa 30 ","Shwabe","0","1","750","750"
"3610","Digitalis purp 30","MASOD","0","1","280","0"
"3611","Rhus Tox 30","Shwabe","0","1","750","0"
"3612","Rhus Tox Q","masod","0","1","570","250"
"3613","10ml potiences","Shwabe","0","1","750","820"
"3614","Nat Sulf  6X  (BM)","BM","0","1","260","0"
"3615","Rene Cal  drop 60ml","BM","0","6","300","300"
"3616","Fraxinus amer 30","MASOD","0","5","280","0"
"3617","K Flush 120ml","MASOD","0","10","595","0"
"3618","Hemokit ","MASOD","0","2","550","0"
"3619","Ken pyrea ","Kent","0","3","100","0"
"3620","Fairy Face cap","BM","0","1","0","250"
"3621","Fero pyron ","Clinic","0","1","0","100"
"3622","Acid flour 30","MASOD","0","1","280","280"
"3623","Calendula 200","Kent","0","1","180","0"
"3624","Camphor 200","masod","0","1","280","0"
"3625","Tonns","MEK","0","11","0","0"
"3626","rehumagen","NazZ","0","2","0","70"
"3627","Fever4","HFP","0","1","0","0"
"3628","Kravw","MASOD","0","1","0","0"
"3629","Kraver gold 30tab","MASOD","0","1","1100","1100"
"3630","Kent tilla 15ml","Kent","0","6","175","160"
"3631","a","BMa","0","1","0","0"
"3632","Lozogen TAB ","BL","0","1","650","650"
"3633","Oratril kent","Kent","0","1","165","100"
"3634","Uti care","PBHL","0","1","325","0"
"3635","Uti syp","PBHL","0","1","230","0"
"3636","Nayyab cream ","Clinic","0","1","150","0"
"3637","Diskites 4gran white 450","MASOD","0","1","350","0"
"3638","Diskites 4gran white 450gm","MASOD","0","1","350","0"
"3639","Chairata Q ","MASOD","0","1","210","210"
"3640","Alfalfa Gold Tonic 60ml","BHP","0","200","0","90"
"3641","Pipra Mint 120ml","BHP","0","96","0","140"
"3642","Fever Nill 60ml","BHP","0","200","0","90"
"3643","Gasti 60ml","BHP","0","200","0","90"
"3644","DR kashif previous balance","Clinic","0","1","0","32790"
"3645","Tribulus terr Q","BHP","0","2","250","250"
"3646","vita-z 120ml","ZAM ZAM","0","20","0","130"
"3647","Balm --","ZAM ZAM","0","30","120","120"
"3648","ZM - 16","ZAM ZAM","0","12","0","150"
"3649","Bryonia Alb 30 ml","MASOD","0","1","280","0"
"3650","Azam no 1 majoon","Clinic","0","1","600","600"
"3651","Ferrom Malt ","M/S ","0","20","400","0"
"3652","Fraxinus amer Q","Kent","0","1","230","0"
"3653","Mezeerium 30","MASOD","0","1","0","280"
"3654","Bm no","BM","0","1","190","0"
"3655","Hypericum 200","MASOD","0","1","180","0"
"3656","Rhus Tox 1m","MASOD","0","1","290","0"
"3657","Robinia Pseudo 30","BM","0","1","230","0"
"3658","Clematis 200","Shwabe","0","1","850","0"
"3659","Orchitinum 3x","BM","0","1","260","0"
"3660","Selenium 3x","BM","0","1","260","0"
"3661","Bio 21 Syp 120ML","M/S ","0","1","170","0"
"3662","Bl-52","BL","0","2","150","0"
"3663","Agaracus mus 1m","Shwabe","0","1","1150","0"
"3664","Sulfur 30","MEK","0","1","250","0"
"3665","Calcarb 200","BHP","0","1","180","0"
"3666","Kali bich 200","BHP","0","1","230","0"
"3667","Arsenic ALB 30 30ML","Kent","0","1","170","0"
"3668","Aesculs 30","Kent","0","1","170","0"
"3669","Asculus 30 30ml","MASOD","0","1","280","0"
"3670","Gold Stone Cap loss","Clinic","0","2","100","0"
"3671","Plantigo Q ","BHP","0","1","250","250"
"3672","Spielgia 30","BHP","0","2","180","0"
"3673","Ignitian 30","BHP","0","1","180","0"
"3674","Sugqar Of Milk  ","Clinic","0","1","780","0"
"3675","Nux 30","BHP","0","1","180","0"
"3676","Ignatia amara 200","BHP","0","1","180","0"
"3677","Fasto gel 50gm","PBHL","0","3","350","350"
"3678","Caricon cap ","PBHL","0","3","0","550"
"3679","Digikid drop 15ml","PBHL","0","12","0","160"
"3680","Iro Lecin 120ml","PBHL","0","12","350","350"
"3681","Rulcid 120ml","PBHL","0","12","0","260"
"3682","Rulcid 240ml","PBHL","0","12","0","380"
"3683","Superton 300gm","PBHL","0","3","0","650"
"3684","Ginseng ampule","PBHL","0","3","850","0"
"3685","Sup4","M/S ","0","1","0","0"
"3686","200 potiences","Kent","0","1","240","240"
"3687","Irodol  450gm","Boricpharma","0","1","450","450"
"3688","Balm pain relief ","PBHL","0","24","150","150"
"3689","Damia force tab","MEK","0","30","410","410"
"3690","Arsenic alb 200","Shwabe","0","1","820","0"
"3691","jabrondi Q","WShah","0","1","0","195"
"3692","Arthribid drop","BM","0","1","250","0"
"3693","kharish lotion","Con","0","1","220","220"
"3694","Urtica 30","MASOD","0","1","280","0"
"3695","L 112","Lehning","0","1","1190","0"
"3696","Sharbat-e-Podina Amrood 240ml mix","T.S","0","10","220","0"
"3697","Euparasia 30","MASOD","0","1","280","0"
"3698","zincum met 30","MASOD","0","1","280","0"
"3699","Gelsimium 30 ","MEK","0","1","250","250"
"3700","Cemicifuga 30","MASOD","0","1","230","0"
"3701","Caulophyllum 30","MASOD","0","1","180","0"
"3702","Cuff gesic 120ml","Kent","0","3","280","0"
"3703","R 7 ","RECK","0","1","1170","1170"
"3704","Carcinosinum cm (Masood)","MASOD","0","11","290","0"
"3705","Carcinosinum 1m (Masood)","MASOD","0","1","290","0"
"3706","Allum Staiva 200 (MASOD)","MASOD","0","1","280","0"
"3707","Carbo veg 200","MASOD","0","1","180","0"
"3708","Mother tincher Q ","Kent","0","10","180","0"
"3709","Ginseng 30","MASOD","0","2","280","0"
"3710","Insulinum 200","MEK","0","1","250","0"
"3711","Hamamelis 200","MASOD","0","1","280","0"
"3712","Thuja 1m","BHP","0","1","100","0"
"3713","59","PBHL","0","1","230","0"
"3714","urtica urnes200","Kent","0","1","180","0"
"3715","Bioge No 1 ( 20gm )","MASOD","0","1","310","0"
"3716","Canthris Q","shwabe","0","1","1250","1250"
"3717","Lema minar","Shwabe","0","1","0","1250"
"3718","Lema minar Q","Shwabe","0","1","1250","0"
"3719","Kl 2","KAMAL","0","12","160","160"
"3720","Thuja 200","BHP","0","1","180","0"
"3721","Fungi ","Clinic","0","1","0","280"
"3722","Taifax 120ml","Kamal","supplier","60","200","200"
"3723","Dyro 60ml","KAMAL","0","24","150","150"
"3724","Kamal ointment ","KAMAL","0","96","170","170"
"3725","Kl 14","KAMAL","0","12","190","160"
"3726","Kl 16","KAMAL","0","12","0","160"
"3727","Dyro tab 20","kamal","0","24","0","110"
"3728","Surkhana 120ml","KAMAL","0","18","230","230"
"3729","Lema minar 30","Shwabe","0","1","750","0"
"3730","pain guard ","AK","0","1","175","0"
"3731","China Off Q (30ml)","MASOD","0","1","340","0"
"3732","Baptisia 30","BHP","0","1","180","0"
"3733","Bryonia 30","BHP","0","1","180","0"
"3734","Kent 50","Kent","0","1","0","0"
"3735","M.p 30 (BHP)","BHP","0","1","180","0"
"3736","82","MASOD","0","1","0","0"
"3737","10ml potiences 30","Shwabe","0","1","750","750"
"3738","Symphytum 200 30ml","BHP","0","1","180","0"
"3739","Kalmin Osteocare 30 Table","MASOD","0","1","370","0"
"3740","Hepar sulf 200 10ml","Shwabe","0","1","850","820"
"3741","Aesculus 200","Shwabe","0","1","820","820"
"3742","Gen-pro 120ml","BHP","0","1","140","140"
"3743","Gen pro 120ml","BHP","0","1","140","140"
"3744","Pain Nil","Con","0","1","140","0"
"3745","Causticum 200 10ml","Shwabe","0","1","840","0"
"3746","Rauwolfia Q C","Kent","0","1","180","180"
"3747","Yohumbinum 200","MASOD","0","1","280","0"
"3748","R 55 Rutavine 20ml","RECK","0","1","1170","1170"
"3749","5 gruse 10ml","Clinic","0","1","750","0"
"3750","Faronisa aletris 240ml","Public Pharma ","0","1","310","0"
"3751","Ledum 200","BHP","0","1","180","0"
"3752","Conium 200","BHP","0","1","230","0"
"3753","Arnica Shampoo 200ml","Flufger","supplier","12","500","500"
"3754","Sinus Z 30ml","Flufger","0","24","285","285"
"3755","Piles cap","Flufger","0","24","375","375"
"3756","Apia nephrin 20ml","Flufger","0","10","0","850"
"3757","P-25 20ml","Flufger","0","6","0","870"
"3758","Sygizium 242 20ml","Flufger","0","10","850","850"
"3759","Calculi H 50ml","Flufger","0","10","1125","1125"
"3760","Ceregingko HM 50ml","Flufger","0","5","0","1000"
"3761","Rauwolson H 50ml","Flufger","0","6","1000","1000"
"3762","Aesculus hipp Q","BHP","0","10","220","170"
"3763","Aloe soco Q","BHP","0","10","0","250"
"3764","Arjuna Q","BHP","0","10","170","170"
"3765","Cardus mar Q","BHP","0","10","220","220"
"3766","Chamomilla Q","BHP","0","5","280","220"
"3767","Melilotius Q","BHP","0","5","0","300"
"3768","Myrica cer Q","BHP","0","5","0","170"
"3769","Pareiwa brawa Q","BHP","0","5","0","170"
"3770","Pulsatilla nig Q","BHP","0","5","0","250"
"3771","Solidigo Q","BHP","0","5","250","250"
"3772","Ruta Q","BHP","0","5","180","250"
"3773","Stapysagria Q","BHP","0","5","180","400"
"3774","Vesicar","BHP","0","1","0","0"
"3775","Collinsonia Q","bhp","0","5","170","250"
"3776","Broncal ","JR","0","2","150","0"
"3777","X Ray 30ml","MASOD","0","1","280","0"
"3778","Aconite Nep 30 30ml","MASOD","0","1","280","0"
"3779","Ferrum Phos 30 30ml","MASOD","0","1","280","0"
"3780","R-59","RECK","0","1","1170","0"
"3781","R-73","RECK","0","1","1170","0"
"3782","Arrum chlora 6x","Shwabe","0","1","0","0"
"3783","Arrum chlora 4x","Shwabe","0","1","1380","1380"
"3784","Kl 6","KAMAL","0","1","190","0"
"3785","Colic drop","BL","0","3","150","0"
"3786","Bryonia ALB Q (SPL) 30ml","Kent","0","1","170","0"
"3787","Caulophyllum 30 30ml","Kent","0","1","175","0"
"3788","Mag Phose 30 30ml","BHP","0","1","180","0"
"3789","Gelsimum 30 30ml","BHP","0","1","180","0"
"3790","Hepricum 30 30ml","BHP","0","1","180","0"
"3791","Apis Mel 30 30ml","BHP","0","1","180","0"
"3792","Kidney drop","PBHL","0","3","140","0"
"3793","Thuja Q (B)","BHP","0","1","210","0"
"3794","Balsamium peru 200","MASOD","0","1","280","0"
"3795","g","ts","0","1","0","0"
"3796","Korean farq","Clinic","0","1","0","890"
"3797","Aconite Nep 200 30ml","masod","0","1","280","0"
"3798","Laches 200","MASOD","0","1","280","0"
"3799","Bryonia Alb 200 ml","MASOD","0","0","280","0"
"3800","Ballata ori Q","Shwabe","0","1","1950","0"
"3801","Sticta 200","Shwabe","0","1","850","0"
"3802","justicea 30","MASOD","0","1","230","0"
"3803","Conium 30","Shwabe","0","1","180","0"
"3804","Bilty expence","Clinic","0","1","0","500"
"3805","Globules mek ","Clinic","0","1","200","0"
"3806","Ginsing cap","PBHL","0","1","440","0"
"3807","PTK 31","Shwabe","0","1","1250","1250"
"3808","Stapysagria 30","WShah","0","1","280","180"
"3809","Cholesterinum 30 ","Kent","0","1","750","0"
"3810","Crotulus 200","Shwabe","0","1","820","820"
"3811","cr","shwbe","0","1","0","0"
"3812","Bryonia Alba 30","Shwabe","0","1","750","750"
"3813","Bio4","Shwabe","0","1","0","0"
"3814","Millifolium Q","BM","0","1","0","260"
"3815","Goli","Clinic","0","2","0","200"
"3816","Cholesteriuum 30","Shwabe","0","1","0","750"
"3817","Cina 30","Shwabe","0","1","750","750"
"3818","Nat sulf 200","MASOD","0","1","820","0"
"3819","Ferrum Met 30","MASOD","0","1","280","0"
"3820","Alfalfa","Shwabe","0","1","1225","1225"
"3821","Hycosymus 200","Kent","0","1","200","0"
"3822","Alonux tab","Clinic","0","3","170","0"
"3823","Petroleum Gel ","Clinic","0","1","320","0"
"3824","1 gruse  mallam Dibbi","Clinic","0","1","220","0"
"3825","20ml Droper ","Clinic","0","1","700","0"
"3826","20ml Bottel","Clinic","0","1","30","0"
"3827","Empity cap 0 ","Clinic","0","1","400","0"
"3828","Belis per 30","MASOD","0","1","280","280"
"3829","Arnica shampu 200ml","PBHL","0","1","330","330"
"3830","Teething 21 drop","PBHL","0","2","230","0"
"3831","Cydonia drop","PBHL","0","1","350","0"
"3832","Pb-2","PBHL","0","4","225","0"
"3833","Baby Flu 120ml","PBHL","0","3","140","0"
"3834","Pb-8","pbhl","0","2","225","0"
"3835","30ml Q","Shwabe","0","1","1250","1250"
"3836","Podophyllum Q","Kent","0","1","180","0"
"3837","Allium cepa Q","Kent","0","1","180","0"
"3838","Thyroidinum 200","MASOD","0","4","280","0"
"3839","Thyrodinum 200","Kent","0","6","180","0"
"3840","Chaledonium 200","MASOD","0","5","280","0"
"3841","Chelidonium 200","Kent","0","2","180","0"
"3842","Allergic 120Ml Syp7","hfp","0","1","0","0"
"3843","BioCom No ( 23","PBHL","0","1","230","0"
"3844","China off Q 30ml Kent","Kent","0","1","180","0"
"3845","Tonsi Care Drops","PBHL","0","1","0","0"
"3846","joshanda 120ml","BL","0","4","130","130"
"3847","R 5 ","RECK","0","1","1170","1170"
"3848","Kali Phos 6X 150gm (BM)","BM","0","1","2340","0"
"3849","Yohimbinum Q (D) 30ml","BHP","0","1","290","250"
"3850","Baptasia 120ml","M/S ","0","4","150","0"
"3851","Lac def 200","MASOD","0","1","280","0"
"3852","Hydrocotyle 30","MASOD","0","1","280","280"
"3853","Enuroplant 20ml Drops","Shwabe","0","1","900","900"
"3854","Cina 30  30ml","BM","0","1","230","0"
"3855","Farinosa 240ml","BL","0","1","375","375"
"3856","Equisetum 30","MASOD","0","1","280","0"
"3857","Salajeet cap ","PBHL","0","6","1400","1200"
"3858","Pb-32","PBHL","0","6","0","225"
"3859","Pb-53","PBHL","0","12","0","225"
"3860","Famous beauty soap","T.S","0","6","0","120"
"3861","Ts podina green 240","T.S","0","16","0","220"
"3862","Ts podina green 120ml","T.S","0","12","0","180"
"3863","Ts podina white 240ml","T.S","0","16","0","220"
"3864","Ts podina white 120ml","T.S","0","12","0","180"
"3865","T.S Gel orignal 120ml","T.S","0","12","180","180"
"3866","H pilokit 120ml","T.S","0","10","280","320"
"3867","Cough 60ml","T.S","0","180","0","120"
"3868","Fit Cough 120ml","T.S","0","12","180","180"
"3869","Terryfit tab","T.S","0","60","0","270"
"3870","Alfalfa Tonic 240ml","BL","0","12","280","280"
"3871","Digi Lex 240ml","BL","0","12","280","280"
"3872","Renelex 240ml","BL","0","12","0","300"
"3873","Calcilex 240ml SYP","BL","0","12","0","300"
"3874","Mensobion 240ml","BL","0","12","0","350"
"3875","Gynolex 240ml","BL","0","12","0","350"
"3876","Blasmozyme 120ml","BL","0","12","0","150"
"3877","Moringa tab","BL","0","12","700","700"
"3878","Colocynthis drop","BL","0","12","0","310"
"3879","Fucus drop","BL","0","12","350","350"
"3880","Bryta carb drop","BL","0","12","0","290"
"3881","Cepation drop","BL","0","12","0","290"
"3882","Pyloron drop","BL","0","12","220","280"
"3883","Reni H drop","BL","0","12","0","310"
"3884","Diaberah drop","BL","0","12","0","280"
"3885","Digi Cid drop","BL","0","12","0","290"
"3886","Damialex drop","BL","0","12","350","350"
"3887","B Figa powder","BL","0","20","0","200"
"3888","Moschus drops 20ml","BL","0","1","0","4500"
"3889","Pbhl","PBHL","0","1","0","0"
"3890","Alfalfa  stawberry 120ml","PBHL","0","12","0","230"
"3891","Arnica cream","PBHL","0","12","0","200"
"3892","Asthabion cap","PBHL","0","6","0","310"
"3893","Axelax drop","PBHL","0","6","0","250"
"3894","Axelax tab","PBHL","0","3","550","550"
"3895","Br Medicated cream","PBHL","0","6","0","210"
"3896","T-no    ","MEK","0","1","230","0"
"3897","Alumina 200  ","MASOD","0","1","180","0"
"3898","caladium seg 30","shwbe","0","1","750","0"
"3899","Secale Corr 1M 30ml","KAMAL","0","1","290","0"
"3900","Merc Corr 30 30ml","BHP","0","1","180","0"
"3901","Gold ston ","Clinic","0","1","100","0"
"3902","Calc renilies 200","MASOD","0","1","280","0"
"3903","Graceful cap","Clinic","0","2","80","280"
"3904","Helico 120ml","Armaa pvt","supplier","200","350","350"
"3905","Gesty drop","Armaa pvt","0","48","299","299"
"3906","Genko Men Tab","Armaa pvt","0","36","750","750"
"3907","Hydrangea Q","Shwabe","0","1","450","450"
"3908","Stigmata Q","Shwabe","0","1","1250","1250"
"3909","Sarkanda Q","MASOD","0","1","210","0"
"3910","Mitty Chor 250ml SYP","BL","0","3","160","0"
"3911","Aswaganda Q","Kent","0","1","175","175"
"3912","kran piles powder ","MeDi","0","40","0","170"
"3913","kiruwan suppliment","MeDi","0","8","850","850"
"3914","piles ye cream","MeDi","0","35","0","200"
"3915","Renecal drop","MeDi","0","11","0","200"
"3916","Re -Jawan tilla","MeDi","0","12","750","750"
"3917","super mariige cream","MeDi","0","10","0","1200"
"3918","Alopend oil","MeDi","0","36","390","390"
"3919","83","MASOD","0","1","0","0"
"3920","Phosphorus 200","Kent","0","1","180","0"
"3921","Rheu Max RED 60ml","PBHL","0","1","270","0"
"3922","Mix","MASOD","0","1","210","200"
"3923","Cladium seg 30","Shwabe","0","1","0","750"
"3924","Tuxikid 60ml","PBHL","0","6","160","0"
"3925","Fevnol 60ml","PBHL","0","12","150","0"
"3926","Aurum net 6x","KAMAL","0","1","360","360"
"3927","Time bullet tab","Clinic","0","2","1050","0"
"3928","Bella cap","Clinic","0","2","100","0"
"3929","B Coviti tab","BHP","0","2","160","0"
"3930","livercard 120ml","Boricpharma","0","60","175","175"
"3931","Thyrodinum dose","Clinic","0","1","60","0"
"3932","Uti cap","PBHL","0","3","450","0"
"3933","Ferro Mek 415Gm malt","MEK","0","6","470","0"
"3934","Moschus 1m","BM","0","1","250","200"
"3935","Super gold box","Clinic","0","4","2950","800"
"3936","Toko d 3 cream","Clinic","0","3","240","240"
"3937","Anti stone drop","Clinic","0","10","300","300"
"3938","Podophyllum 30","Shwabe","0","1","750","750"
"3939","Cholesterinum 3x 150gm","PBHL","0","1","700","700"
"3940","n","Con","0","17","0","0"
"3941","Super Wight Gainer choklate","kent","0","1","710","710"
"3942","Aconite Nep 1m 30ml","BM","0","10","250","250"
"3943","Calc CARB 1m 30ml4","BM","0","6","250","250"
"3944","Calc iod 1m","BM","0","5","250","250"
"3945","Gelsemium 1m 30ml","BM","0","10","250","250"
"3946","Lachesis 1m 30ml","BM","0","5","250","250"
"3947","Thallium met 200 30ml","BM","0","1","230","230"
"3948","Cedron 30 30ml","BM","0","5","230","230"
"3949","Chelidonium Maj 3x 120ml","BM","0","2","550","550"
"3950","Cholesterinum 3x 120ml","BM","0","2","550","550"
"3951","Thallium met 30","BM","0","5","230","0"
"3952","Dp 13","Clinic","0","1","450","250"
"3953","Globiles ","Clinic","0","2","200","320"
"3954","marter tab","Almanan","0","5","220","0"
"3955","Majoon shawab-e-zafrani","AK","0","2","710","710"
"3956","Acid Nit 200","Kent","0","1","200","0"
"3957","Nat Mur 200","MASOD","0","1","280","0"
"3958","Baryta carb 200","MEK","0","1","180","0"
"3959","Mek","Clinic","0","1","0","0"
"3960","khoon safe","M/S ","0","12","120","120"
"3961","v","BL","0","1","0","0"
"3962","Globiles diskittes 40no","MEK","0","1","200","0"
"3963","Calc phos 200","MASOD","0","1","280","0"
"3964","Calendula cream","Kent","0","4","125","0"
"3965","Asculus 200","Kent","0","10","180","0"
